tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM,
1450527,Francisella tularensis subsp. novicida D9876,75264205,0,live,lolA,"AQ14_RS02865, AQ14_576",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
1094184,Xanthomonas vasicola pv. musacearum NCPPB 4379,69689990,0,live,lolA,"KWO_RS10500, KWO_010500",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
546367,Hafnia paralvei,69638093,0,live,lolA,"K9N75_RS08600, K9N75_08600",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
28090,Acinetobacter lwoffii,69584325,0,live,lolA,"J7649_RS14140, J7649_14140",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
1134687,Klebsiella michiganensis,66560773,0,live,lolA,"JLG71_RS18555, THOKLE011_36270",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
572265,Candidatus Hamiltonella defensa 5AT (Acyrthosiphon pisum),66260637,0,live,lolA,"HDEF_RS03805, HDEF_0798",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,NC_012751.1,793960,794571,plus,0,,
1095774,Pantoea ananatis PA13,57268854,0,live,lolA,"PAGR_RS14300, PAGR_g2805",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,NC_017554.1,3038487,3039098,minus,0,,
930166,Pseudomonas brassicacearum,57260283,0,live,lolA,"ELZ14_RS19100, ELZ14_19095",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
180957,Pectobacterium brasiliense,57244100,0,live,lolA,"GT391_RS16230, GT391_16230",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
190895,Vibrio rotiferianus,47656278,0,live,lolA,"BSZ04_RS13535, BSZ04_13390",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,2,,,,,,,
104087,Pseudomonas frederiksbergensis,46907105,0,live,lolA,"BLL42_RS02735, BLL42_02665",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
62977,Acinetobacter baylyi ADP1,45235167,0,live,lolA,"ACIAD_RS13260, ACIAD2937",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,NC_005966.1,2866380,2867072,minus,0,,
743972,Actinobacillus suis ATCC 33415,34291905,0,live,lolA,"ASU1_RS04285, ASU1_04225",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
1163748,Marinobacter nauticus ATCC 49840,31821198,0,live,lolA,"MARHY_RS08340, MARHY1737",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,NC_017067.1,1816327,1816947,plus,0,,
228400,Histophilus somni 2336,31487585,0,live,lolA,"HSM_RS06635, HSM_1283",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,NC_010519.1,1463476,1464090,minus,0,,
693973,Shewanella baltica OS678,11772450,0,live,lolA,"SBAL678_RS34990, Sbal678_2324",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,NC_016901.1,2689018,2689644,minus,0,,
436717,Acinetobacter oleivorans DR1,9381131,0,live,lolA,"AOLE_RS03690, AOLE_03565",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,NC_014259.1,766999,767694,plus,0,,
529507,Proteus mirabilis HI4320,6802170,0,live,lolA,"PMI_RS03435, PMI0698",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,NC_010554.1,762534,763139,plus,0,,
223926,Vibrio parahaemolyticus RIMD 2210633,1188611,0,live,lolA,"VP_RS05385, VP1106",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,1,NC_004603.1,1165779,1166405,plus,0,,
622,Shigella dysenteriae,75170966,0,live,lolA,"HUZ68_RS08230, HUZ68_08145",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
663,Vibrio alginolyticus,75168171,0,live,lolA,"NAL94_RS18170, NAL94_18175",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,2,,,,,,,
564,Escherichia fergusonii,75057909,0,live,lolA,"LA347_RS08815, LA347_08815",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
563797,Pseudomonas coronafaciens pv. oryzae str. 1_6,72393569,0,live,lolA,"POR16_RS14420, POR16_14420",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
57706,Citrobacter braakii,66275220,0,live,lolA,"GFC06_RS19785, GFC06_19785",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
349966,Yersinia frederiksenii ATCC 33641,57906425,0,live,lolA,"DJ58_RS15415, DJ58_2420",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
76761,Pseudomonas veronii,47557313,0,live,lolA,"PverR02_RS19450, PverR02_19335",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
1159491,Cronobacter malonaticus LMG 23826,45716126,0,live,lolA,"AFK66_RS12380, AFK66_012755",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
1159554,Cronobacter dublinensis subsp. dublinensis LMG 23823,45666143,0,live,lolA,"AFK67_RS07160, AFK67_07160",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
398578,Delftia acidovorans SPH-1,24118396,0,live,lolA,"DACI_RS27120, Daci_5362",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,NC_010002.1,5946940,5947575,minus,0,,
223283,Pseudomonas syringae pv. tomato str. DC3000,1185007,0,live,lolA,"PSPTO_RS17310, PSPTO3348, PSPTO_3348",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,NC_004578.1,3783812,3784435,minus,0,,
170679,Vibrio chagasii,77340913,0,live,lolA,OCV52_RS05310,outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,1,,,,,,,
1035377,Yersinia pestis A1122,57977173,0,live,lolA,"A1122_RS19065, A1122_19010",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,NC_017168.1,4084354,4084962,plus,0,,
1453495,Yersinia aldovae 670-83,45570204,0,live,lolA,"AT01_RS04850, AT01_984",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
280147,Acinetobacter courvalinii,80105302,0,live,lolA,"IEV39_RS13730, GCM10007354_27140",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
359110,Pseudomonas extremaustralis,78552557,0,live,lolA,"BLR63_RS05115, SAMN05216591_1045",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,I,,,,,,,
735,Haemophilus parahaemolyticus,78223778,0,live,lolA,"I6J29_RS03575, I6J29_03575",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
317,Pseudomonas syringae,77278989,0,live,lolA,"KIJ28_RS15090, KIJ28_15090",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
1121910,Gallibacterium anatis DSM 16844 = F 149,77264302,0,live,lolA,"IE01_RS09325, IE01_09585",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
2994495,Pseudomonas paraeruginosa,77220849,0,live,lolA,"B7D75_RS11945, B7D75_11940",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
714,Aggregatibacter actinomycetemcomitans,77212339,0,live,lolA,LIN98_RS09415,outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
747,Pasteurella multocida,77207609,0,live,lolA,"A6J57_RS07860, A6J57_07845",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
621,Shigella boydii,75206168,0,live,lolA,"CEH00_RS23040, CEH00_23055",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
200454,Pseudomonas tremae,73735336,0,live,lolA,"I9H09_RS10860, I9H09_10840",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
1263550,Edwardsiella piscicida,72528999,0,live,lolA,"L1P05_RS10515, L1P05_10515",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
2666183,Pseudomonas juntendi,72421167,0,live,lolA,"L1P09_RS16170, L1P09_16170",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
296,Pseudomonas fragi,72389295,0,live,lolA,"IS178_RS16035, IS178_16035",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
29438,Pseudomonas savastanoi,69860118,0,live,lolA,"KP808_RS15295, KP808_15260",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
2026240,Klebsiella quasivariicola,69756189,0,live,lolA,"LGM30_RS17290, LGM30_17325",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
67780,Edwardsiella ictaluri,69539398,0,live,lolA,"DB741_RS11375, DB741_11365",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
106648,Acinetobacter bereziniae,69461399,0,live,lolA,"I9192_RS05135, I9192_05135",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
1201031,Pectobacterium aroidearum,67793723,0,live,lolA,"I2D83_RS09460, I2D83_09460",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
195709,Xanthomonas arboricola pv. juglandis,67406928,0,live,lolA,"KHN93_RS10720, XCY_002144",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,1,,,,,,,
680,Vibrio campbellii,67377753,0,live,lolA,"C1N50_RS10590, C1N50_10585",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,1,,,,,,,
75985,Mannheimia haemolytica,67368782,0,live,lolA,"CKG22_RS05890, CKG22_05890",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
158877,Yokenella regensburgei,66903959,0,live,lolA,"C7387_RS09525, C7387_1933",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
29486,Yersinia ruckeri,66879095,0,live,lolA,"YR821_RS06360, YR821_1306",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
69218,Enterobacter cancerogenus,66611117,0,live,lolA,K3T75_RS08580,outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
536,Chromobacterium violaceum,66367298,0,live,lolA,"I6K03_RS14430, I6K03_14430",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
1217716,Acinetobacter ursingii NIPH 706,66211844,0,live,lolA,"F943_RS08220, F943_01699",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
200452,Pseudomonas congelans,65074517,0,live,lolA,"BLR20_RS06510, SAMN05216596_1011279",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
757414,Pseudomonas cannabina pv. alisalensis,64465368,0,live,lolA,"JGS08_RS11010, JGS08_11010",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
573066,Pseudomonas amygdali pv. tabaci str. ATCC 11528,61870588,0,live,lolA,"PSYTB_RS16965, PSYTB_16970",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
43658,Pseudoalteromonas rubra,61358141,0,live,lolA,"PRUB_RS12425, PRUB_a0353",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
554,Pectobacterium carotovorum,61348376,0,live,lolA,"HER17_RS12350, HER17_12390",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
758,Rodentibacter pneumotropicus,61267072,0,live,lolA,TR34_RS05500,outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
66269,Pantoea stewartii,61254701,0,live,lolA,"G5574_RS20210, G5574_20210",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
661,Photobacterium angustum,61229570,0,live,lolA,"C0W36_RS10770, C0W36_10755",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
539,Eikenella corrodens,60770941,0,live,lolA,"CKV94_RS10420, SAMEA4412678_02050",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,1,,,,,,,
1785128,Acinetobacter lactucae,60752878,0,live,lolA,HLV59_RS03680,outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
637390,Acidithiobacillus thiooxidans ATCC 19377,60694880,0,live,lolA,"GCD22_RS02270, GCD22_00464",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
470934,Pantoea vagans,58738697,0,live,lolA,"EGO56_RS12840, EGO56_12840",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
1191460,Acinetobacter venetianus RAG-1 = CIP 110063,58193269,0,live,lolA,"F959_RS01755, F959_00350",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
359385,Xanthomonas campestris pv. raphani,58013470,0,live,lolA,"AD14011_RS10860, AD14011_10875",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
349967,Yersinia mollaretii ATCC 43969,57919730,0,live,lolA,"HRD69_RS18045, HRD69_18045",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
1225174,Ectopseudomonas mendocina S5.2,57606650,0,live,lolA,"DW68_RS12290, DW68_012295",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
47885,Pseudomonas oryzihabitans,57561642,0,live,lolA,FSV80_RS22095,outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
1124983,Pseudomonas protegens CHA0,57476946,0,live,lolA,"PPRCHA0_RS20275, PPRCHA0_3926",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,1,,,,,,,
126385,Providencia alcalifaciens,57294364,0,live,lolA,"CO695_RS17520, CO695_17520",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
28141,Cronobacter sakazakii,56731214,0,live,lolA,"CsakCS931_RS08970, CsakCS931_29175",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
1217662,Acinetobacter johnsonii ANC 3681,56339712,0,live,lolA,"F946_RS12590, F946_02556",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
564423,Pseudomonas tolaasii NCPPB 2192,55847178,0,live,lolA,"ATI14_RS19435, ATI14_4053",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
78398,Pectobacterium odoriferum,51390012,0,live,lolA,"EO763_RS12885, EO763_13090",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
29494,Vibrio furnissii,50535892,0,live,lolA,"FIU11_RS12040, FIU11_12040",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,1,,,,,,,
47951,Vibrio cyclitrophicus,50230438,0,live,lolA,"FAZ90_RS09750, FAZ90_09750",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,1,,,,,,,
985008,Aggregatibacter aphrophilus ATCC 33389,49635117,0,live,lolA,"EL144_RS03440, NCTC5906_00694",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,1,,,,,,,
70775,Pseudomonas plecoglossicida,49612951,0,live,lolA,"DVB73_RS05930, DVB73_05925",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
33069,Pseudomonas viridiflava,47764925,0,live,lolA,"CFBP1590_RS16175, CFBP1590__3273",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,I,,,,,,,
29485,Yersinia rohdei,45566379,0,live,lolA,"CH64_RS05130, CH64_1044",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
1356861,Francisella orientalis LADL 07-285A,45432475,0,live,lolA,"M973_RS01720, M973_01835",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,NC_023029.1,313261,313878,minus,0,,
280145,Acinetobacter colistiniresistens,45419877,0,live,lolA,"F907_RS17185, F907_03397",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
150340,Vibrio antiquarius,45028075,0,live,lolA,"VEA_RS11645, VEA_003878",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,1,NC_013456.1,2507065,2507691,minus,0,,
676,Vibrio fluvialis,29385329,0,live,lolA,"AL536_RS34630, AL536_11820",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,2,,,,,,,
28080,Campylobacter upsaliensis,77230458,0,live,lolA,"LDP95_RS02685, CU197059_000537",LolA-like outer membrane lipoprotein chaperone,LolA-like outer membrane lipoprotein chaperone,,1,,,,,,,
827,Campylobacter ureolyticus,77175769,0,live,lolA,"CURT_RS04480, CURT_0868",LolA-like outer membrane lipoprotein chaperone,LolA-like outer membrane lipoprotein chaperone,,,,,,,,,
35817,Helicobacter heilmannii,76197504,0,live,lolA,"AOG36_RS06505, HHE01_08140",LolA-like outer membrane lipoprotein chaperone,LolA-like outer membrane lipoprotein chaperone,,,,,,,,,
195,Campylobacter coli,66544150,0,live,lolA,"FOC43_RS03205, FOC43_03205",LolA-like outer membrane lipoprotein chaperone,LolA-like outer membrane lipoprotein chaperone,,,,,,,,,
200,Campylobacter curvus,61002404,0,live,lolA,"CCVT_RS05585, CCVT_1110",LolA-like outer membrane lipoprotein chaperone,LolA-like outer membrane lipoprotein chaperone,,,,,,,,,
204,Campylobacter showae,60990564,0,live,lolA,"CSHOW_RS05825, CSHOW_1155",LolA-like outer membrane lipoprotein chaperone,LolA-like outer membrane lipoprotein chaperone,,,,,,,,,
1235804,Helicobacter bilis WiWa,60655654,0,live,lolA,"C826_RS00815, C826_00164",LolA-like outer membrane lipoprotein chaperone,LolA-like outer membrane lipoprotein chaperone,,,,,,,,,
104628,Helicobacter suis,56928730,0,live,lolA,"HXS61_RS04370, NHP194022_08650",LolA-like outer membrane lipoprotein chaperone,LolA-like outer membrane lipoprotein chaperone,,,,,,,,,
520,Bordetella pertussis,69602371,0,live,lolA,"CXD86_RS12760, CXD86_12695",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
518,Bordetella bronchiseptica,56477606,0,live,lolA,"EL288_RS05505, NCTC10543_01104",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,1,,,,,,,
441162,Burkholderia oklahomensis C6786,60548685,0,live,lolA,"BG90_RS12285, BG90_2476",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,I,,,,,,,
847,Oxalobacter formigenes,77134893,0,live,lolA,"BRW83_RS05040, BRW83_1005",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
28095,Burkholderia gladioli,66456776,0,live,lolA,JKG63_RS04465,outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,1,,,,,,,
41202,Ewingella americana,78379358,0,live,lolA,"F4W05_RS02730, F4W05_02730",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
208223,Kosakonia cowanii,77484412,0,live,lolA,ODS25_RS14310,outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
654,Aeromonas veronii,60843548,0,live,lolA,"FOB40_RS02455, FOB40_02455",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
1812935,Enterobacter roggenkampii,45795111,0,live,lolA,"BFV67_RS07120, BFV67_07120",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
2364647,Pantoea piersonii,78232351,0,live,lolA,"D7S44_RS02650, D7S44_02650",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
650,Aeromonas jandaei,69553610,0,live,lolA,"I6H43_RS20040, I6H43_20040",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
59814,Pantoea dispersa,67452381,0,live,lolA,"K7H94_RS12120, K7H94_12120",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,1,,,,,,,
1778540,Dickeya fangzhongdai,66564661,0,live,lolA,"CVE23_RS09995, CVE23_09995",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
626774,Proteus terrae subsp. cibarius,57332316,0,live,lolA,"GTH25_RS05710, GTH25_05690",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
1123016,Stutzerimonas balearica DSM 6083,77260289,0,live,lolA,"CL52_RS10055, CL52_10220",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
183795,Pseudomonas mediterranea,76212836,0,live,lolA,"BLU23_RS12740, SAMN05216476_2679",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,I,,,,,,,
2071710,Enterobacter sichuanensis,72831333,0,live,lolA,"C1N69_RS07360, C1N69_07425",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
611301,Xanthomonas citri pv. citri,66911144,0,live,lolA,"AMD14_RS10655, J164_02153, J164_RS10675",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
300181,Serratia ureilytica,64308973,0,live,lolA,"J0X03_RS15305, J0X03_15305",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
202956,Acinetobacter towneri,64222500,0,live,lolA,"J4G44_RS05660, J4G44_05660",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
2494701,Enterobacter chengduensis,63141718,0,live,lolA,"FY206_RS08730, FY206_08730",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
319939,Metapseudomonas otitidis,57397510,0,live,lolA,"PotMrB4_RS11510, PtoMrB4_22910",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
667120,Edwardsiella anguillarum ET080813,33938006,0,live,lolA,"ETEE_RS00825, ETEE_0189",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
1196094,Snodgrassella alvi wkB2,32537513,0,live,lolA,"SALWKB2_RS05695, SALWKB2_1123",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
1604335,Yersinia rochesterensis,82551627,0,live,lolA,"DXZ79_RS12775, DXZ79_12765",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
61645,Enterobacter asburiae,75133066,0,live,lolA,"FOY94_RS07345, EAS17NKHM_014040",outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
1748967,Citrobacter cronae,69430545,0,live,lolA,JSN25_RS12995,outer membrane lipoprotein chaperone LolA,outer membrane lipoprotein chaperone LolA,,,,,,,,,
