tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
1748967	Citrobacter cronae	69431423	0	live	lolB	JSN25_RS17430	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
611301	Xanthomonas citri pv. citri	66910133	0	live	lolB	AMD14_RS05325, J164_01069, J164_RS05350	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
349966	Yersinia frederiksenii ATCC 33641	57907049	0	live	lolB	DJ58_RS18570, DJ58_3301	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
1095774	Pantoea ananatis PA13	57268523	0	live	lolB	PAGR_RS12600, PAGR_g2467	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB			NC_017554.1	2680808	2681431	plus	0		
62977	Acinetobacter baylyi ADP1	45235134	0	live	lolB	ACIAD_RS13095, ACIAD2902	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB			NC_005966.1	2842341	2842922	plus	0		
1163748	Marinobacter nauticus ATCC 49840	31820377	0	live	lolB	MARHY_RS04215, MARHY0879	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB			NC_017067.1	915913	916539	minus	0		
693973	Shewanella baltica OS678	11773757	0	live	lolB	SBAL678_RS42330, Sbal678_3767	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB			NC_016901.1	4353923	4354567	plus	0		
529507	Proteus mirabilis HI4320	6800789	0	live	lolB	PMI_RS05255, PMI1085	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB			NC_010554.1	1148377	1149015	minus	0		
622	Shigella dysenteriae	75171320	0	live	lolB	HUZ68_RS10000, HUZ68_09910	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
1035377	Yersinia pestis A1122	57976646	0	live	lolB	A1122_RS16180, A1122_16090	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB			NC_017168.1	3474182	3474805	plus	0		
518	Bordetella bronchiseptica	56480432	0	live	lolB	EL288_RS19725, NCTC10543_03948	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		1							
1159491	Cronobacter malonaticus LMG 23826	45715338	0	live	lolB	AFK66_RS08385, AFK66_008150	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
280147	Acinetobacter courvalinii	80105544	0	live	lolB	IEV39_RS14960, GCM10007354_29480	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
28172	Vibrio metschnikovii	79888360	0	live	lolB	DYH36_RS09175, NCTC8443_01886	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
714	Aggregatibacter actinomycetemcomitans	77212348	0	live	lolB	LIN98_RS09460	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
747	Pasteurella multocida	77207599	0	live	lolB	A6J57_RS07810, A6J57_07795	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
621	Shigella boydii	75203322	0	live	lolB	CEH00_RS07405, CEH00_07455	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
564	Escherichia fergusonii	75057211	0	live	lolB	LA347_RS05325, LA347_05325	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
1219067	Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759	70913079	0	live	lolB	PN96_RS09860, PN96_09730	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		1							
2026240	Klebsiella quasivariicola	69754760	0	live	lolB	LGM30_RS10145, LGM30_10165	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
106648	Acinetobacter bereziniae	69461434	0	live	lolB	I9192_RS05310, I9192_05310	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
75985	Mannheimia haemolytica	67369279	0	live	lolB	CKG22_RS08465, CKG22_08465	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
29486	Yersinia ruckeri	66879289	0	live	lolB	YR821_RS07330, YR821_1514	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
738	Glaesserella parasuis	66619336	0	live	lolB	J1G47_RS08585, J1G47_08585	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
283686	Kosakonia radicincitans	66392303	0	live	lolB	FEI17_RS12315, FEI17_12310	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
1217716	Acinetobacter ursingii NIPH 706	66211737	0	live	lolB	F943_RS07675, F943_01586	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
48664	Xanthomonas fragariae	61895271	0	live	lolB	PD885_RS14770, PD885_02966	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		1							
61652	Serratia rubidaea	61766158	0	live	lolB	I6G83_RS20260, I6G83_20260	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
329	Ralstonia pickettii	61388138	0	live	lolB	FY486_RS06930	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
66269	Pantoea stewartii	61250739	0	live	lolB	G5574_RS00360, G5574_00360	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
204042	Dickeya zeae	60868433	0	live	lolB	C1O30_RS10995, C1O30_10995	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
888057	Aggregatibacter segnis ATCC 33393	60799971	0	live	lolB	DQN58_RS05365, NCTC10977_01074	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		1							
673	Grimontia hollisae	58896948	0	live	lolB	AL542_RS13625, AL542_13495	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		1							
400946	Wohlfahrtiimonas chitiniclastica	58262749	0	live	lolB	B9T10_RS00325, B9T10_00325	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
1191460	Acinetobacter venetianus RAG-1 = CIP 110063	58195615	0	live	lolB	F959_RS13670, F959_02775	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
1124983	Pseudomonas protegens CHA0	57478119	0	live	lolB	PPRCHA0_RS26200, PPRCHA0_5085	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		1							
126385	Providencia alcalifaciens	57293947	0	live	lolB	CO695_RS15425, CO695_15425	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
29471	Pectobacterium atrosepticum	57209090	0	live	lolB	GZ59_RS11455, GZ59_23750	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
28141	Cronobacter sakazakii	56730352	0	live	lolB	CsakCS931_RS04660, CsakCS931_24860	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
1217662	Acinetobacter johnsonii ANC 3681	56339676	0	live	lolB	F946_RS12410, F946_02519	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
47951	Vibrio cyclitrophicus	50230729	0	live	lolB	FAZ90_RS11250, FAZ90_11250	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		1							
985008	Aggregatibacter aphrophilus ATCC 33389	49635126	0	live	lolB	EL144_RS03485, NCTC5906_00703	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		1							
925775	Xanthomonas vesicatoria ATCC 35937	46983160	0	live	lolB	BJD12_RS17645, BJD12_17645	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
29485	Yersinia rohdei	45565732	0	live	lolB	CH64_RS01805, CH64_370	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
280145	Acinetobacter colistiniresistens	45417386	0	live	lolB	F907_RS04545, F907_02398	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
290338	Citrobacter koseri ATCC BAA-895	45135389	0	live	lolB	CKO_RS05485, CKO_01273	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB			NC_009792.1	1241960	1242583	minus	0		
482957	Burkholderia lata	45096011	0	live	lolB	BCEP18194_RS20825, Bcep18194_A6130	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		1	NC_007510.1	3274573	3275193	plus	0		
150340	Vibrio antiquarius	45028401	0	live	lolB	VEA_RS13290, VEA_004205	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		1	NC_013456.1	2878976	2879587	plus	0		
676	Vibrio fluvialis	29386542	0	live	lolB	AL536_RS32375, AL536_09585	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		2							
1604335	Yersinia rochesterensis	82550972	0	live	lolB	DXZ79_RS09345, DXZ79_09325	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
136468	Vibrio lentus	69649861	0	live	lolB	BCT95_RS11920, BCT95_011845	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
208223	Kosakonia cowanii	77483544	0	live	lolB	ODS25_RS09970	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
626774	Proteus terrae subsp. cibarius	57333057	0	live	lolB	GTH25_RS09415, GTH25_09345	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
2364647	Pantoea piersonii	78232628	0	live	lolB	D7S44_RS04055, D7S44_04050	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
476	Moraxella bovis	77189547	0	live	lolB	LP107_RS11695, LP107_11585	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
1778540	Dickeya fangzhongdai	66564962	0	live	lolB	CVE23_RS11525, CVE23_11525	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
85698	Achromobacter xylosoxidans	75272825	0	live	lolB	I6I48_RS00175, I6I48_00175	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
2071710	Enterobacter sichuanensis	72832398	0	live	lolB	C1N69_RS12780, C1N69_12885	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
106649	Acinetobacter guillouiae	67743146	0	live	lolB	AS4_RS05200, AS4_10360	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
300181	Serratia ureilytica	64308696	0	live	lolB	J0X03_RS13920, J0X03_13920	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
2045451	Stenotrophomonas indicatrix	64103387	0	live	lolB	DAIF1_RS03920, DAIF1_07800	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
2494701	Enterobacter chengduensis	63142779	0	live	lolB	FY206_RS14100, FY206_14100	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
28108	Alteromonas macleodii	56266612	0	live	lolB	TE101_RS07200, TE101_07215	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
60550	Burkholderia pyrrocinia	55504490	0	live	lolB	ABD05_RS04035, ABD05_04035	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		1							
667120	Edwardsiella anguillarum ET080813	33940833	0	live	lolB	ETEE_RS15360, ETEE_3394	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
1196094	Snodgrassella alvi wkB2	32536757	0	live	lolB	SALWKB2_RS05080, SALWKB2_1006	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
1323664	Paraburkholderia caribensis MBA4	69967439	0	live	lolB	K788_RS01940, K788_0004019	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		1							
1159554	Cronobacter dublinensis subsp. dublinensis LMG 23823	45666944	0	live	lolB	AFK67_RS11250, AFK67_11250	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
1453495	Yersinia aldovae 670-83	45569866	0	live	lolB	AT01_RS03070, AT01_622	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
441162	Burkholderia oklahomensis C6786	60547347	0	live	lolB	BG90_RS05270, BG90_1062	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		I							
233316	Alteromonas stellipolaris	83257823	0	live	lolB	AVL56_RS07860, AVL56_07860	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
2259622	Xanthomonas euroxanthea	79388267	0	live	lolB	H7A86_RS04615, XSP_000931	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		1							
82983	Obesumbacterium proteus	78449913	0	live	lolB	XK97_RS05445, XK97_05420	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
41202	Ewingella americana	78380197	0	live	lolB	F4W05_RS06935, F4W05_06935	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
589873	Alteromonas australica	78254789	0	live	lolB	EP13_RS07460, EP13_07670	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
86102	Idiomarina abyssalis	78251735	0	live	lolB	K5X84_RS04575, K5X84_04575	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
735	Haemophilus parahaemolyticus	78223700	0	live	lolB	I6J29_RS03185, I6J29_03185	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
170679	Vibrio chagasii	77340608	0	live	lolB	OCV52_RS03785	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		1							
212663	Vibrio tasmaniensis	77315564	0	live	lolB	OCV44_RS03860	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		1							
1420917	Marinobacter salarius	77257129	0	live	lolB	MARSALSMR5_RS15750, MARSALSMR5_03204	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
1324617	Paraburkholderia aspalathi	77197628	0	live	lolB	KHO30_RS27230, R20943_05493	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
102862	Proteus penneri	76523037	0	live	lolB	H1225_RS07220	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
183795	Pseudomonas mediterranea	76211826	0	live	lolB	BLU23_RS07570, SAMN05216476_1586	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		I							
2565368	Pseudomonas atacamensis	75524425	0	live	lolB	JWU58_RS05285, JWU58_05285	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
82995	Serratia grimesii	75281789	0	live	lolB	SGBXF1_RS10025, SGBXF1_02017	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		1							
2842346	Pseudomonas siliginis	75195477	0	live	lolB	NF676_RS22655, NF676_22660	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
2946699	Snodgrassella communis	75156896	0	live	lolB	MJ761_RS03625	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
2890317	Yersinia alsatica	75141402	0	live	lolB	N0H69_RS15345, N0H69_15345	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
61645	Enterobacter asburiae	75134087	0	live	lolB	FOY94_RS12540, EAS17NKHM_024210	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
61651	Serratia ficaria	75027219	0	live	lolB	CKW09_RS10290, SAMEA4384070_02059	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		1							
137545	Serratia quinivorans	74950301	0	live	lolB	EL336_RS10390, NCTC13188_02093	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		1							
1263550	Edwardsiella piscicida	72528268	0	live	lolB	L1P05_RS06860, L1P05_06860	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
539813	Enterobacter mori	72515087	0	live	lolB	L6Y89_RS12375, L6Y89_12375	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
95485	Burkholderia stabilis	71055316	0	live	lolB	BSTAB16_RS14840, BSTAB16_2850	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		I							
1109412	Brenneria goodwinii	70906626	0	live	lolB	ACN28R_RS07615, AWC36_07480, AWC36_RS07635	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
82541	Cupriavidus gilardii	70689037	0	live	lolB	FOB47_RS11855, FOB47_11855	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		2							
675	Vibrio cincinnatiensis	70583020	0	live	lolB	DX498_RS08205, NCTC12012_01654	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
78544	Pseudomonas gessardii	70101673	0	live	lolB	BLQ94_RS12620, SAMN04490207_2633	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
703	Plesiomonas shigelloides	69705861	0	live	lolB	LPH35_RS10770	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		1							
753	Pasteurella canis	69686225	0	live	lolB	K7G93_RS01440, K7G93_000289	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
67780	Edwardsiella ictaluri	69538540	0	live	lolB	DB741_RS07085, DB741_07085	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
265293	Burkholderia ubonensis subsp. mesacidophila	69002491	0	live	lolB	B7P44_RS15390	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		1							
1108595	Chromobacterium vaccinii	68842950	0	live	lolB	BKX93_RS17225, BKX93_17225	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
1201031	Pectobacterium aroidearum	67794106	0	live	lolB	I2D83_RS11375, I2D83_11375	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
55211	Erwinia persicina	67477048	0	live	lolB	K6L24_RS12440, K6L24_12440	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
59814	Pantoea dispersa	67451567	0	live	lolB	K7H94_RS08050, K7H94_08050	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		1							
195709	Xanthomonas arboricola pv. juglandis	67405780	0	live	lolB	KHN93_RS04980, XCY_000996	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		1							
680	Vibrio campbellii	67378160	0	live	lolB	C1N50_RS12700, C1N50_12695	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		1							
1927127	Candidatus Enterovibrio escicola	66952480	0	live	lolB	BTN49_RS10830, BTN49_2894	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
158877	Yokenella regensburgei	66903017	0	live	lolB	C7387_RS04735, C7387_0956	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
69218	Enterobacter cancerogenus	66612080	0	live	lolB	K3T75_RS13395	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
134537	Paraburkholderia fungorum	66515107	0	live	lolB	OI25_RS10865, OI25_1117	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		1							
28095	Burkholderia gladioli	66459205	0	live	lolB	JKG63_RS16610	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		1							
536	Chromobacterium violaceum	66366480	0	live	lolB	I6K03_RS10340, I6K03_10340	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
728	Avibacterium paragallinarum	66255278	0	live	lolB	HBL79_RS01595, HBL79_01595	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
1331689	Ursidibacter maritimus	65549038	0	live	lolB	A1D26_RS06070, A1D26_03465	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
689	Vibrio mediterranei	64085256	0	live	lolB	HOP38_RS03640, HOP38_03640	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		I							
359387	Xanthomonas euvesicatoria pv. alfalfae	63990217	0	live	lolB	XeaCFBP3836p_RS04950, XeaCFBP3836p_04950	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
488731	Burkholderia seminalis	62012258	0	live	lolB	WJ12_RS14080, WJ12_14065	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		1							
28152	Yersinia kristensenii	61907707	0	live	lolB	DX162_RS15290, NCTC11471_03023	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
263819	Yersinia aleksiciae	61901800	0	live	lolB	AP371_RS06215, ERS008671_01288	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
1205683	Yersinia massiliensis CCUG 53443	61814432	0	live	lolB	BN68_RS03645, BN68_03730	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
190721	Ralstonia insidiosa	61524704	0	live	lolB	A9Y76_RS01620, A9Y76_01620	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		1							
216778	Stenotrophomonas rhizophila	61477463	0	live	lolB	DX03_RS15965, DX03_16230	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
2042057	Pectobacterium polaris	61408077	0	live	lolB	BJK05_RS05765, BJK05_05550	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
61647	Pluralibacter gergoviae	61385381	0	live	lolB	A8H26_RS18960, A8H26_18945	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
554	Pectobacterium carotovorum	61348000	0	live	lolB	HER17_RS10470, HER17_10510	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
92647	Paraburkholderia tropica	61301119	0	live	lolB	G5S35_RS01490, G5S35_01490	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB		A							
661	Photobacterium angustum	61228532	0	live	lolB	C0W36_RS05510, C0W36_05495	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
486	Neisseria lactamica	61223870	0	live	lolB	DV311_RS03220	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
1172565	Lonsdalea populi	61122023	0	live	lolB	I6N93_RS07910, I6N93_07910	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
656	Aeromonas allosaccharophila	60786028	0	live	lolB	I6G90_RS10440, I6G90_10440	lipoprotein insertase outer membrane protein LolB	lipoprotein insertase outer membrane protein LolB									
